root_id,position,supervoxel_id
720575940633176204,[384308 232184 190200],77198017660418947
720575940613228714,[736632 363208 156960],83251928548993489
720575940613222835,[464800 229916  66800],78605323421835331
720575940616851643,[327840 187964 242680],76282468206463569
720575940623733272,[798208 169476 195040],84304161310889089
720575940628687356,[321316 287016 128160],76143379649604309
720575940638729050,[190756 243592 203640],73890824123502928
720575940626797374,[173344 326664 141800],73610792054196871
720575940605160550,[854252 322088 124080],85291934867863227
720575940610710852,[282624 348640 238400],75511092079944728
720575940626363952,[273752 183448 189160],75297236933873783
720575940619094301,[807992 279208  80240],84517122566913045
720575940622086310,[751040 333564 103240],83532853635210096
720575940631511127,[372036 214468 208840],76986567897542392
720575940628445000,[808240 198096 184320],84515748513013301
720575940621896374,[839164 237312 109720],85009016715242399
720575940625734439,[840824 236752 109720],85079385459411554
720575940630172666,[825012 295724 125760],84798872622349201
720575940609831893,[832420 320404  94000],84940022293689002
720575940612735194,[862956 235112 142000],85431160528330533
720575940626370096,[865668 261872 166040],85502010442494451
720575940636683631,[407188 192676 205200],77619542931249487
720575940625588412,[330592 223052 168440],76283017760503185
720575940637288846,[318084 204376 167200],76071636650064008
720575940628261519,[322472 214968 174320],76142142833394255
720575940635582399,[776896 166808 195880],83952317590048784
720575940622111398,[820684 234940 179760],84727473220672575
720575940621866049,[827544 238220  67320],84868279092589103
720575940617980116,[294864 272840 208800],75720892575013589
720575940630941143,[465952 141148 120960],78603811727985458
720575940623879779,[229988 226840 137400],74594236485844656
720575940621193236,[367156 276276 255240],76917230079924690
720575940616992306,[235228 210400 147320],74664330418894879
720575940625126397,[316608 290156 139640],76073079625276458
720575940633304913,[702148 172036 116320],82685748645956941
720575940631153920,[475936 233172 147640],78816498642262997
720575940622664944,[270040 261548 156520],75298542469987050
720575940622664944,[283880 250668 157280],75509442544113265
720575940622664944,[283880 250668 157280],75509442544113265
720575940631585644,[377664 174696 108160],77126686575113658
720575940621752941,[236388 208920 143760],74664330352217457
720575940624318758,[218464 219144 167960],74382992948263741
720575940633302609,[777684 283136  91360],83954241399698086
720575940620605745,[331680 140128 155400],76352012048350168
720575940620605745,[407848 127240 107040],77618443150603466
720575940619076692,[235620 220640 185240],74664536711371649
720575940622557168,[340308 281488 160720],76495154718516185
720575940631009335,[801220 319328 127280],84377072474181169
720575940618242909,[786140 311964 145960],84165828869735899
720575940624018431,[172540 190800 182920],73608455726265600
720575940607652297,[761580 269584 133200],83742929143049181
720575940626545200,[835720 252828 177960],85009291794693720
720575940626545200,[819732 244868 194280],84727679446008620
720575940626545200,[832852 252416 179160],84938923050565969
720575940639034687,[217484 187620 247280],74382512180247799
720575940627741017,[692536 281384 170640],82546866784560266
720575940619073620,[371412 241468 182360],76987048800180836
720575940628672017,[251492 207788 205080],74945805530358781
720575940629870096,[282096 363684 186240],75440998079104456
720575940621827181,[297932 278984 231240],75721030081142795
720575940622762740,[305272 305120 246840],75862179953273341
720575940620702155,[771744 249420 131240],83883323033965702
720575940633108305,[250676 184096 209440],74945393280092015
720575940628182866,[218236 332924 132400],74384916959570116
720575940624938749,[218980 330168 132400],74384848240093861
720575940630654074,[198236 291712 133440],74032386043938203
720575940629462534,[291132 326456 178800],75651485769669947
720575940633109063,[240140 339400 191520],74736898320644581
720575940618192852,[217872 219740 167960],74383061667757696
720575940613409945,[815956 289320 113400],84658066347645726
720575940633110087,[308300 356300 164280],75933441715533670
720575940625894899,[309984 300500 127280],75932479575482390
720575940644622496,[249776 292952 147880],74947179785162747
720575940631081728,[240512 326600 174560],74736692095238372
720575940612898417,[838508 267184 145480],85009497885620639
720575940621947233,[215276 311772 196280],74314204819432859
720575940625967118,[248780 219968 205920],74875643011095691
720575940623096652,[274180 294340 176680],75369461037066956
720575940607756233,[280380 231652 213080],75438730403698358
720575940616283615,[302852 372984 192200],75863347983330456
720575940631187004,[655264 275004 165920],81913410647859926
720575940630597114,[374848 266356 166280],77057829860647016
720575940611829368,[275396 221468 190560],75368224153393089
720575940625056509,[430016 319232 142200],78043885498719040
720575940605837024,[523784 178960  84000],79589661273592302
720575940618737954,[472496 347536 186600],78748054177572799
720575940629579761,[245832 305204 221280],74877017401102865
720575940633301073,[229668 181408 168200],74593480705512394
720575940619071060,[267088 208768 256600],75227280708066571
720575940635324572,[847104 303264 174920],85150853916688036
720575940624328745,[341828 328336 198560],76495910766881563
720575940618209465,[241620 223028 218720],74805274267321327
720575940618209465,[285940 334972 215240],75510885854318844
720575940618209465,[285660 334780 215160],75510885854332448
720575940636721775,[845764 261572 138400],85150166587839018
720575940625994168,[249924 291628 205800],74947179986362161
720575940625994168,[255752 290416 208960],75017548730649400
720575940636721775,[845812 261672 138080],85150166587814587
720575940661214849,[770840 350976 163880],83885041088392006
720575940638253790,[791604 189492 202040],84234136164342012
720575940629458694,[367764 326600 193880],76918123231825071
720575940627343166,[294380 250852 155360],75650180032408511
720575940640302389,[371652 227336 180200],76986773922163918
720575940627742041,[796196 341672 153640],84307047394701226
720575940629900443,[725968 205112 163680],83108511001293879
720575940621117781,[216592 197216 207600],74312280740840077
720575940631584876,[515632 248236 145680],79450023498201257
720575940633949613,[417928 185580 143760],77830511523435826
720575940640304181,[661252 174880 118480],81982129923734034
720575940613399538,[270708 323476 231920],75299573530339632
720575940619437893,[208112 223228 228680],74171955636494579
720575940629108988,[275908 280000 249760],75369186427287120
720575940622438516,[849208 371072 109280],85222321971013837
720575940606742374,[826304 347984 121480],84799765908974442
720575940629112060,[479192 158904 100360],78885630234941537
720575940629704553,[495152 361820 135760],79100103855931495
720575940629925123,[838228 353356 119280],85010940860917516
720575940628033944,[348320 254648 115680],76635411036155207
720575940629704297,[545316 347664 209000],80014691639927100
720575940633418271,[250612 333012 251840],74947867315494028
720575940606097068,[743752 372744 140080],83392803409320620
720575940629318918,[336356 295316 255480],76424992468054060
720575940631756741,[262332 185452 181680],75156499378838273
720575940625870311,[217992 209524 232160],74382855710728488
720575940639161577,[838552 311444 167640],85010253867023174
720575940628768277,[844840 333552 123680],85151334818444334
720575940643300493,[655280 279300 161440],81913479300771769
720575940623012869,[312060 267200 188840],76002298765151507
720575940621078151,[224920 176192 231440],74452674699046089
720575940630756222,[281876 243276 229200],75438936629087935
720575940633305681,[336076 269864 199880],76424579950045293
720575940633305681,[386388 250136 192280],77268661282596845
720575940633305681,[379300 242596 201320],77127786355530128
720575940633305681,[375300 238944 215080],77057348958764804
720575940633305681,[385312 251792 190160],77268661282528017
720575940633305681,[378580 260396 174320],77128061166146551
720575940633305681,[359228 198776 196800],76775186720266845
720575940633305681,[386500 249560 192720],77268661282613454
720575940633305681,[375864 240932 202760],77057417611417586
720575940633305681,[376496 225112 193560],77057142733212953
720575940633305681,[386692 249036 193440],77268661282637910
720575940609859083,[733976 376776 169640],83252134774314791
720575940621570731,[699348 253708  83840],82616754223807374
720575940637532517,[374324 268612 164600],77057829860578270
720575940621393172,[305396 198440 175440],75860392978856132
720575940628176698,[289672 262020 151520],75580017446535057
720575940650909305,[194660 243624 233360],73961193001512745
720575940632970040,[805120 330984 133040],84447647376992223
720575940623962904,[231256 256304 182600],74594717656602742
720575940632482831,[252156 279940 142040],74946973560176723
720575940637976688,[201904 171176 180560],74100762057702205
720575940632669800,[342612 262100 158760],76494811121067383
720575940613529002,[277692 294464 133000],75369460902768428
720575940632434986,[336620 322576 194600],76425473303111596
720575940629823531,[676788 298300 205640],82265666819728953
720575940621548166,[255864 348088 186680],75018510736140015
720575940621549702,[294600 291952 128960],75721235904031113
720575940621828973,[221964 319860 193240],74455079746619128
720575940625895155,[229540 330508 196240],74596023393521558
720575940640783192,[276972 189752 200080],75367674397896485
720575940606058668,[755524 374236 113320],83603909574527288
720575940636113247,[841856 336988 127640],85081034793883783
720575940624297727,[487052 168308 186120],78956136753095712
720575940614697197,[237284 256628 254400],74735524132449802
720575940626373709,[828396 321196 115080],84869653616578241
720575940628318778,[255428 211176 199960],75016174274379316
720575940606762686,[465384 267696  84240],78605941964119319
720575940606762686,[465388 267696  84240],78605941964119319
720575940631268140,[831044 262132 121040],84868691544100434
720575940631268140,[840180 254816  92960],85079660270355768
720575940628937960,[808256 281364 148720],84517191554382726
720575940644303520,[324412 298408 204320],76213954753999173
720575940632433219,[860200 318512 145120],85432603703876004
720575940642885773,[271596 305180 265720],75299230000508209
720575940632432195,[297852 288464 195200],75721167386052360
720575940623096652,[265888 299076 124920],75158423389443555
720575940640734848,[314196 156352 161320],76000443205558312
720575940626592037,[287372 261040 119160],75580017312273572
720575940621078151,[222284 181548 223240],74452743351863417
720575940621078151,[224024 178456 225360],74452674632444426
720575940621117781,[242892 183004 184440],74804655658092064
720575940628616964,[196744 223672 187280],74031218013890783
720575940621117781,[238672 184424 187400],74734286980401565
720575940633211276,[799744 311800 190920],84376935236641238
720575940624774473,[413928 268436 200160],77761517369988316
720575940627016766,[381500 175280 109360],77197055319357402
720575940608359298,[331204 260564 141400],76283636102101964
720575940625165821,[290684 250936 166720],75650180099231821
720575940615692690,[462264 152412 118560],78533649142183881
720575940621384212,[483036 212796 155080],78956892533431341
720575940605884896,[254656 352292 215120],75018579522981052
720575940631739641,[361768 303920 218360],76847342238002374
720575940625083061,[450796 138316 168320],78392705696311890
720575940627661720,[425648 137876 107280],77900124285756147
720575940614292717,[223776 236660 245200],74453705491701344
720575940614292717,[181616 252712 238920],73750292927608713
720575940633417299,[720588 339312 109480],83040409865192886
720575940620926996,[225600 240404 244520],74524142955327518
720575940633417299,[689376 331504 107280],82477322472723140
720575940626024781,[817708 264540 135200],84657585378488286
720575940627181955,[724716 339800 103600],83110778609154179
720575940644323744,[185180 247884 243200],73820524232976945
720575940621677702,[613900 231172 140520],81138598413930855
720575940610504643,[827136 319680 208920],84869653951847670
720575940637646181,[286168 367332 194800],75511435543022786
720575940620031286,[820324 288876 191800],84728366640717121
720575940623457100,[377620 262940 188200],77128129952507957
720575940639037668,[170696 197364 178520],73538224420960224
720575940616617484,[777796 317612 140520],83954791290074645
720575940630659522,[746108 360484 130880],83462965994780673
720575940629647695,[712876 190040 129600],82897129823295617
720575940612862131,[785436 285464 196920],84095047943251231
720575940629379402,[811360 209668 126800],84586323280842535
720575940633319455,[787080 331740 140360],84166172400530754
720575940631394678,[310232 237904 128320],75931448783389393
720575940629457905,[286044 346200 160840],75511023092234661
720575940621550726,[235652 340280 213800],74666529643629252
720575940636914287,[539168 161260 151040],79870792854461884
720575940621551238,[267172 345380 172600],75229548182315031
720575940640783192,[278500 189636 199400],75438043142036219
720575940623130537,[734136 305528 146960],83250897756491140
720575940625464328,[580096 183492  88080],80574892411692408
720575940629213639,[552568 193400  79160],80082448574680832
720575940621705409,[198844 302940 155640],74032592269554757
720575940606698430,[694380 286964 121880],82546935303173641
720575940606698430,[667024 307916 197040],82054697959468228
720575940606698430,[662504 303992 192000],81984260495680095
720575940621332244,[823296 269284 118080],84798460238786303
720575940630019407,[497108 308744 140680],79169579247070639
720575940631646551,[233704 274132 178280],74665429997987711
720575940630545274,[827328 239932 127840],84868279293876797
720575940650605689,[865888 312512 195480],85502835143612452
720575940639017279,[722752 308196 126880],83039860176352897
720575940640585075,[823848 331420 212400],84799491366238760
720575940627316764,[782684 312800 148160],84095460125656156
720575940629333489,[728768 389324 148440],83181972121413587
720575940640558755,[174848 201680 182680],73608661884842726
720575940627478812,[675840 312960 100200],82265872576185319
720575940632240399,[806908 289108 171400],84517260341063128
720575940621577152,[470112 136768 210040],78674112087811005
720575940625017351,[762500 167928 189200],83741211357290940
720575940619044097,[833692 387944 129600],84941190658791560
720575940609292636,[329484 251300 157600],76283498730098484
720575940628768277,[836516 326076 125280],85010459891210956
720575940620084091,[805284 211004 130640],84445585792626194
720575940623411580,[243184 263524 256960],74805961596199588
720575940623411580,[264364 291796 209280],75158286219001137
720575940627675737,[375524 268956 165320],77057898580091129
720575940613686698,[328472 270944 149480],76283842327196524
720575940613338521,[477080 176808  98160],78815536368625405
720575940637532517,[374328 268596 164720],77057829860578270
720575940619066964,[287056 225908 218040],75579399172718096
720575940619210053,[211456 261532 133120],74243011240133701
720575940633321553,[189044 303040 165800],73891854847957304
720575940623441996,[524348 179960  79640],79660029951218063
720575940613152474,[707908 278772 123760],82757904163156992
720575940628449082,[264460 308812 144560],75158560895489268
720575940636221108,[292480 358548 170200],75651966805712416
720575940622132406,[749332 189700 201480],83530448722551553
720575940644397728,[806012 305228 144640],84447166407453846
720575940627081022,[788524 238436 224120],84164592121036575
720575940625728487,[157464 315056 152200],73329110986069453
720575940621861798,[197568 311800 141960],74032729641630531
720575940609854475,[290024 254240 203840],75579880142175691
720575940631783365,[311640 310940 211600],76003054746613104
720575940621861798,[199888 315424 132720],74032798360788333
720575940618428305,[257720 336076 169920],75018304510723253
720575940621830509,[265472 362104 203080],75159454383455067
720575940628933380,[826500 277648 139360],84798597744978947
720575940650459513,[272536 155308 228720],75296756031668707
720575940628239633,[288916 197460 149040],75578917934825039
720575940627249338,[568344 293276  36760],80365572684599534
720575940621802049,[771264 209080 207800],83882636107458058
720575940627244986,[491175 188265  30640],79026848557923708
720575940611398520,[267804 256124 196120],75228036421027320
720575940627021349,[503800 352356 196480],79311072850798067
720575940628368394,[533904 121240  56760],79799736580277824
720575940627244986,[462016 228860  65720],78534954677638648
720575940627241402,[478164 275820  93400],78817185635929815
720575940615408126,[287940 179636 209600],75578643258206981
720575940630699511,[268124 213532 246640],75227349427176304
720575940615408126,[297316 175468 212800],75719312027196828
720575940633236132,[306244 286324 261840],75861905075875472
720575940629106417,[379556 323428 188440],77129160744645866
720575940618612820,[272612 266044 125760],75298611122027642
720575940647051043,[758184 222724 146480],83671735832042444
720575940632432402,[397172 122964 189280],77477637211236506
720575940628191877,[705536 306708 116080],82758385132858797
720575940627244986,[462016 228860  65720],78534954677638648
720575940629482225,[781928 331428 102760],84025434777890004
720575940641702864,[780320 352256 102320],84025778375021006
720575940627020069,[682752 340128 126680],82336722490393890
720575940627241402,[493564 194660  88080],79097286222913820
720575940661086337,[284504 336868 201640],75510885787459171
720575940627020069,[711472 338876 127720],82829303699664767
720575940627249338,[553116 245752 144200],80153710939872772
720575940632432402,[390172 117452 161480],77336830869590813
720575940627244986,[463020 228900  66040],78605323421822158
720575940616523586,[167704 387548 137480],73541385382772852
720575940625125373,[285228 305608 247600],75510336232450357
720575940626774064,[831068 281524  91200],84869035074120449
720575940627249850,[668908 260604 170800],82124242002637153
720575940622245953,[334184 172884 117920],76352561669553980
720575940629662979,[275904 210656 265240],75368018196710471
720575940627020069,[712268 338412 127440],82829234980188569
720575940627020069,[682760 340056 126680],82336722490393890
720575940623523542,[335152 250504 263640],76353867809878636
720575940631947095,[404196 205720  71440],77549379942494582
720575940631947095,[441892 209520 144920],78182767627703034
720575940628047186,[327608 354436 174920],76285216783990963
720575940632410699,[348000 262048 126800],76635548541959092
720575940623165278,[749008 275688 129160],83461522885693585
720575940632432658,[242372 230296 243080],74805411773511146
720575940631147776,[329612 258264 240880],76283636437509389
720575940623523542,[354404 247676 270240],76705642877989495
720575940631148288,[731628 381000 165280],83181834749439432
720575940630779586,[671844 152204 118120],82192823839369695
720575940636644600,[405348 150568 158560],77618855602006774
720575940630958652,[864656 280008 125680],85502285186209954
720575940626039996,[312744 203616 168280],76001267905892201
720575940632832583,[751764 171616 141040],83530173643383562
720575940621407726,[730440 339172  98880],83181147286778089
720575940627239811,[296460 273388 144240],75720961093011834
720575940624140424,[716084 277396 118280],82898641584937454
720575940615207847,[745536 371928 117000],83463172086285518
720575940611833698,[814180 232016 146840],84586735664778419
720575940620926996,[188280 238688 238840],73890755538060657
720575940626024781,[761424 272256  92720],83672560264673381
720575940627181955,[698424 336588 104720],82618128680470048
720575940622768929,[853540 272712 137160],85291041515095187
720575940623001468,[812116 282856 178840],84587560365985169
720575940621081253,[229656 280352 187200],74595130040010237
720575940609860363,[760708 304416 149600],83673110221657221
720575940612466638,[739484 387616 152520],83322709609899886
720575940623595619,[300408 217368 265680],75790368100725040
720575940643054733,[853160 272392 137160],85291041515089362
720575940615270142,[792844 257516 149800],84235304260845406
720575940624774473,[413928 268436 200160],77761517369988316
720575940633360209,[231444 297048 164800],74595404850720670
720575940613640165,[335800 246800 265160],76424167834664390
720575940613392101,[724196 245352 116640],83038829317439776
720575940624547622,[418016 136916 185480],77829687090377088
720575940635243159,[238164 343728 239960],74736967174595310
720575940617189237,[769432 296012 120320],83813710137235539
720575940635565978,[367528 270500 240680],76917161293536093
720575940634897315,[870976 339232 132360],85573684722759092
720575940628368915,[748872 181044 199200],83459942539349303
720575940633006904,[723808 379860 173920],83041097261354231
720575940623444044,[335044 262848 144480],76354073632275478
720575940623444044,[335352 262936 144720],76354073632240505
720575940641539536,[153452 330336 156240],73259017119911522
720575940641539536,[152284 330612 154160],73259017119831769
720575940624363972,[275036 200680 185480],75367880555837117
720575940627031226,[462544 234556  73920],78605392141554482
720575940615698578,[424336 204508 192680],77901224065932359
720575940619210053,[204984 260048 163280],74172573843915789
720575940625656846,[216140 247692 252800],74313105508929964
720575940621375471,[716780 222132 141360],82968048323636090
720575940627987210,[227288 318956 130720],74525448289458484
720575940625659832,[214776 350448 132680],74314823093309755
720575940619148317,[225808 181328 220000],74523112095919091
720575940610493379,[774468 291260 123760],83954378972608777
720575940628937960,[850328 307988 152480],85221291313140247
720575940618978885,[307100 351688 174240],75933373063106469
720575940624148115,[779464 307176 142400],84025022595346632
720575940623593571,[328732 183708 242160],76282399486957940
720575940634281186,[272168 288744 136560],75298954719765945
720575940627495452,[786248 191376 143240],84163835938347683
720575940623007100,[395660 265876 239040],77409673783241431
720575940631194988,[825868 228976  91440],84797772976713561
720575940607907970,[823948 229880  95040],84797772976824298
720575940619677494,[866720 310132 113480],85502834875180635
720575940611175982,[220420 190408 213000],74382512046244881
720575940612096462,[366044 217888 184040],76916267739157971
720575940630701056,[153284 299004 151120],73258467363875910
720575940628687100,[809400 254220 155680],84516710518284697
720575940621375983,[818124 293092  78600],84658066213660401
720575940629225577,[757252 369000 201160],83603841123673878
720575940618980677,[253416 188780 227840],74945462066595672
720575940630415810,[755664 390316 157560],83604184586768261
720575940621024165,[270372 196964 241720],75297443226887019
720575940660817537,[325564 179908 242160],76211962023317346
720575940610708292,[227332 179388 221680],74523112095975357
720575940629023750,[853300 294056 195320],85291454033212039
720575940631189622,[351612 221060 253400],76634861749974483
720575940645308196,[666028 274396 202040],82054148203840891
720575940647094051,[845024 287424 167920],85150579038537479
720575940639777725,[696148 252952 170800],82616754492405381
720575940616654348,[270092 254160 142520],75298404964168597
720575940647100707,[709196 248444 186440],82827792072415093
720575940621391087,[698956 321112 143720],82617853870253525
720575940618117305,[356172 235732 249480],76775805396623720
720575940641263312,[577132 221472 184920],80505142411743155
720575940629136881,[721840 244024 124280],83038760664626698
720575940620713351,[262456 258428 258840],75157736597669555
720575940621931440,[298992 242724 214720],75790780283063655
720575940630659522,[746108 360484 130880],83462965994780673
720575940621611435,[781224 303740 145640],84024953942412209
720575940640381749,[270256 266560 176040],75298611256538589
720575940628797768,[292524 303092 139000],75651073318677860
720575940625492204,[219568 341600 128240],74385054398364878
720575940622464383,[784052 356108 119600],84096215906081774
720575940645715236,[203620 221932 181240],74101586691451593
720575940640382517,[132508 314360 165080],72906898587866086
720575940635144217,[275108 371140 194800],75370698054725892
720575940631351255,[174700 286452 183440],73610104993950716
720575940623672797,[306752 303984 209800],75862179819217975
720575940624289791,[207320 263064 250480],74172642898401098
720575940650909305,[199624 245680 234520],74031630465196044
720575940629432838,[827840 351576 191280],84870203640653274
720575940646168942,[304876 201660 162480],75860461631461683
720575940646055703,[734060 372492 142280],83252065921028659
720575940624289791,[209624 263676 256120],74243011642754154
720575940621603755,[388512 194388 120880],77267698941782356
720575940633012620,[217192 306288 244680],74384504978560533
720575940635145241,[812732 279924 147040],84587491579051049
720575940637754286,[214780 326232 128120],74314479495769781
720575940612694165,[191892 300040 165840],73891786128486518
720575940631080822,[831448 257888 134520],84938991635747600
720575940621749613,[192704 252220 181600],73961330239467040
720575940655819937,[784516 371844 176240],84096490985126722
720575940632908103,[218240 322640 126320],74384779520416869
720575940632908103,[218240 322640 126320],74384779520416869
720575940637030775,[127324 404928 149160],72838041605189994
720575940655819937,[800728 383012 168760],84378103400569929
720575940648646532,[469360 228388 211000],78675692635807738
720575940621783649,[809180 376396 132840],84518772035426003
720575940614731304,[186524 309540 139960],73821554689429803
720575940635303776,[827720 380168  97560],84870684341761148
720575940637599406,[828224 374892  94760],84870546902668470
720575940629654544,[823344 375952  92800],84800246877892962
720575940618254265,[208752 327728 128600],74244110751611009
720575940625552103,[793756 256224 120120],84235235407543123
720575940637031287,[845088 384000 114160],85152228104912942
720575940627002468,[213792 325552 127600],74314410776287329
720575940627002468,[213792 325552 127600],74314410776287329
720575940645543460,[224264 308920 130080],74454873386816161
720575940617376885,[215128 330848 128120],74314548215253899
720575940631091756,[783564 279272 157880],84094910370132481
720575940628940743,[210064 344572 125880],74244385629420238
720575940624328489,[238912 264284 184520],74735592583954925
720575940627208450,[215248 333396 128320],74314548215248991
720575940660952449,[874036 306968 123200],85643503644352537
720575940621404948,[838672 301624 194200],85010116495383905
720575940605571040,[876444 305608 125520],85713803735568142
720575940632572264,[786632 331164 175080],84166172534506546
720575940613020914,[768444 363168 202160],83814878636775754
720575940619804830,[845528 227600 110800],85149548045187774
720575940640966016,[814784 364500 205000],84659303567027691
720575940637361253,[741364 355384 162800],83392528598597907
720575940634391265,[830028 357764 140640],84870272159126181
720575940616196831,[198652 312152 135880],74032729641418230
720575940617179835,[217752 304324 131840],74384435923243193
720575940640457533,[220004 302048 127680],74384435923079164
720575940640602019,[336604 265324 256880],76424511431749979
720575940611589240,[217296 293836 127840],74384298484132679
720575940627873149,[261152 259556 273240],75087367920433583
720575940622524912,[211752 332208 131480],74244179471197641
720575940622135137,[200464 383956 126480],74104335335868006
720575940624991159,[208668 345692 127200],74244385629470409
720575940623126697,[708760 265396 128440],82828066749115460
720575940632478312,[209384 359704 125840],74244660507318032
720575940618678941,[864740 328696 126400],85503109819971155
720575940613382041,[277032 261024 231320],75368911482367467
720575940621668078,[210032 341440 129520],74244316910064953
720575940620623819,[865284 327568 121760],85503109753368332
720575940620897227,[866632 262928 118280],85502010241588907
720575940626137895,[496536 164064 156160],79167174132290056
720575940630721150,[455608 193924 194480],78463967861015559
720575940629764943,[843568 206672 194760],85149204716319606
720575940609782793,[786120 368416 157920],84166790942857293
720575940636447668,[268704 366592 231640],75229891980943689
720575940615988118,[238120 204308 254840],74734630779288688
720575940640158909,[294540 158252 174320],75648668270997169
720575940648646532,[540384 141696 161080],79940818001565494
720575940648646532,[522476 208780 191600],79590142645673331
720575940648646532,[536008 202188 188800],79801111439111998
720575940648646532,[536156 202344 188840],79801111439127761
720575940628933380,[789260 271568 159160],84165141675387400
720575940638880745,[835152 260236 161920],84938991703065543
720575940626189133,[791840 295252 157040],84235922736372442
720575940641460944,[778544 318904 119760],84025228686608656
720575940645808407,[791624 276096 158720],84235579139047588
720575940615443858,[786156 310024 196640],84165829004281198
720575940630974508,[175144 202148 182880],73608661884839966
720575940625093301,[800952 185608 175440],84374804865917056
720575940625370697,[248644 349696 242640],74877773382489759
720575940618830676,[677556 257340 157840],82264979424135101
720575940633417299,[687304 328916 107800],82406885009104771
720575940621405972,[486420 206508 143000],78956755027674332
720575940617031366,[239004 352584 156120],74737104344621817
720575940638333510,[191700 295864 135400],73891717275023294
720575940650911353,[392720 181632 110080],77337861527205904
720575940635406432,[273996 321916 198840],75299504676908381
720575940640385589,[254912 214592 179520],75016242926754882
720575940615959702,[238500 356900 163360],74737173064206810
720575940614737704,[274908 202324 204600],75367880556448096
720575940615495079,[248664 300604 153480],74876948480176154
720575940626939429,[224660 334600 243000],74455354759039909
720575940646334062,[805360 302496  89880],84447166206357978
720575940630695927,[803196 302024  89440],84447166206348562
720575940625895923,[297896 375216 215720],75722610562170251
720575940620860752,[279788 296024 132200],75439829646921378
720575940618102843,[265884 284268 136120],75158148511914520
720575940618073403,[272268 321116 261200],75299504878257454
720575940635146777,[305616 286652 195440],75861904874422531
720575940635146777,[279908 306496 154840],75440035872540112
720575940623126697,[687132 261140 142840],82405785565081841
720575940636524024,[308588 284740 236480],75932205033328395
720575940636886639,[679428 272904 165600],82265254368721907
720575940650908793,[303156 372940 207160],75863348050252011
720575940643300493,[656008 279448 160520],81913479300732451
720575940643300493,[726360 337016 141080],83110709957330986
720575940643300493,[656236 279500 159960],81913479300714685
720575940609663427,[246440 335856 159880],74877566955479403
720575940624444356,[192540 299300 165840],73962154872652629
720575940633397964,[244520 164412 242160],74804312261782376
720575940633055825,[759192 309148 129400],83673178874066835
720575940619372864,[740424 372688 122720],83322434598064120
720575940639267903,[256868 283640 211400],75017411291763736
720575940628069501,[380996 223612 206800],77197811568974446
720575940627495452,[788400 186424 151200],84163698566152144
720575940624401958,[307820 355360 163840],75933441715541459
720575940624401958,[304184 356420 165480],75863073038097635
720575940624401958,[304184 356420 165480],75863073038097635
720575940615514622,[206176 298164 230520],74173261306621118
720575940615379346,[217212 328196 130280],74384848240023417
720575940633176204,[384228 233012 190160],77198017660415129
720575940624345992,[810964 378052 122800],84589140712835926
720575940613020658,[810284 376440 132840],84518772035414206
720575940624911869,[238764 241936 223080],74735249120651155
720575940638874202,[395768 202780 184680],77408574070506450
720575940629986832,[819596 219860 124240],84727266927545270
720575940630803578,[809164 377792 122800],84518771968656065
720575940639172585,[468248 253352 165760],78676104818331414
720575940617031622,[230076 300648 229200],74595473771626530
720575940636324276,[803568 306132  78560],84447234859004078
720575940625844979,[261456 358540 190560],75089016919392746
720575940622438640,[278272 186464 146480],75437974287955681
720575940621228992,[375440 241200 177360],77057417544168617
720575940621292992,[813788 283224 120360],84587560164777935
720575940639979573,[842112 324236 104280],85080828568236940
720575940609493515,[845244 324340 103400],85151197312357800
720575940626466864,[229568 247988 245440],74594580418975148
720575940640368189,[803328 308428  80280],84447234859076054
720575940637816432,[306692 176908 235960],75860049582732843
720575940624722615,[778460 187564 201640],84023029931779391
720575940618463266,[301572 222076 161560],75790436484642800
720575940647972148,[268028 286080 260000],75228586378236282
720575940629092938,[205060 225876 248080],74172024423002634
720575940634960665,[163948 336164 150000],73470192071725138
720575940637815920,[299896 315972 238440],75792017300860141
720575940625674388,[248308 357636 185320],74877910686693563
720575940624770231,[339096 199456 252640],76423411920010692
720575940619368768,[384160 261308 182960],77198498630076250
720575940616951739,[380440 232096 181280],77127648849519166
720575940628390543,[211080 309496 207640],74243767422553546
720575940622006337,[203344 221760 244800],74101586892829351
720575940621449454,[314752 252572 143720],76002092405943278
720575940629825027,[751944 353280 154840],83533197367199843
720575940636524024,[279984 244904 260040],75439005415978550
720575940628623108,[808812 304364  78200],84517534883720649
720575940610776900,[498520 159780 172480],79167105479791331
720575940624722359,[712656 275484 115600],82898572865397287
720575940637374606,[848284 317324 100520],85221428551112495
720575940618167133,[844220 319200 101920],85151128526433575
720575940608054962,[840100 374852 122440],85081653202601173
720575940632902447,[842052 321536 101840],85080759782272375
720575940606414526,[508556 175708 190720],79378486657263438
720575940637375630,[806716 303724  79040],84517534883756937
720575940637593262,[125372 393472 154240],72767466702734499
720575940618798109,[299512 247340 263760],75790849137003461
720575940611940706,[331952 264380 164680],76354073699318952
720575940621780577,[672552 242484 183720],82194335869330006
720575940635300448,[839000 297764 155920],85010047641832091
720575940634612194,[690224 247388 228200],82475879766286302
720575940618464802,[440676 246820 186840],78183386237221953
720575940642624475,[302220 268528 166080],75791192465456818
720575940624260390,[816676 320096 118000],84658547384120112
720575940627314276,[271784 311832 177240],75299367170824692
720575940628798204,[814196 278116 202640],84587491713728299
720575940618089428,[804636 368536 131200],84448265852221033
